Time Linearsearch: ID, TIME1, TIME2
392, 0.000000, 0.000003
393, 0.001075, 0.000004
394, 0.001095, 0.000002
395, 0.000210, 0.000007
396, 0.000000, 0.000004
397, 0.000079, 0.000005
398, 0.000186, 0.000002
399, 0.000012, 0.000002
400, 0.001289, 0.000003
401, 0.000852, 0.000004
402, 0.000000, 0.000002
403, 0.000932, 0.000002
404, 0.000000, 0.000003
405, 0.000000, 0.000006
406, 0.000063, 0.000004
407, 0.000000, 0.000004
408, 0.000852, 0.000005
409, 0.000000, 0.000003
410, 0.000000, 0.000003
411, 0.000136, 0.000004
412, 0.001241, 0.000006
413, 0.000606, 0.000003
414, 0.000228, 0.000003
415, 0.000000, 0.000003
416, 0.000000, 0.000004
417, 0.000000, 0.000005
418, 0.000415, 0.000005
419, 0.000000, 0.000001
420, 0.000000, 0.000004
421, 0.000880, 0.000005
422, 0.000000, 0.000006
423, 0.000696, 0.000005
424, 0.000609, 0.000003
425, 0.000055, 0.000005
426, 0.000969, 0.000004
427, 0.000000, 0.000001
428, 0.000429, 0.000005
429, 0.000220, 0.000003
430, 0.000479, 0.000002
431, 0.000000, 0.000005
432, 0.000000, 0.000002
433, 0.001199, 0.000005
434, 0.000000, 0.000004
435, 0.000189, 0.000003
436, 0.000000, 0.000004
437, 0.000586, 0.000005
438, 0.000000, 0.000003
439, 0.000375, 0.000001
440, 0.000242, 0.000005
441, 0.000000, 0.000004
442, 0.000488, 0.000005
443, 0.001232, 0.000002
444, 0.000620, 0.000003
445, 0.000899, 0.000005
446, 0.000106, 0.000005
447, 0.000000, 0.000003
448, 0.000000, 0.000005
449, 0.000080, 0.000003
450, 0.000058, 0.000004
451, 0.000772, 0.000006
452, 0.000000, 0.000007
453, 0.000152, 0.000004
454, 0.001054, 0.000003
455, 0.000006, 0.000005
456, 0.000479, 0.000005
457, 0.000000, 0.000007
458, 0.000000, 0.000002
459, 0.000000, 0.000006
460, 0.000000, 0.000005
461, 0.000425, 0.000005
462, 0.001016, 0.000004
463, 0.000586, 0.000004
464, 0.000652, 0.000006
465, 0.000910, 0.000005
466, 0.000357, 0.000005
467, 0.000000, 0.000004
468, 0.000000, 0.000003
469, 0.000000, 0.000003
470, 0.000881, 0.000005
471, 0.000079, 0.000004
472, 0.000924, 0.000003
473, 0.000825, 0.000003
474, 0.000242, 0.000002
475, 0.000133, 0.000004
476, 0.000306, 0.000003
477, 0.001259, 0.000005
478, 0.000227, 0.000003
479, 0.000887, 0.000004
480, 0.001174, 0.000005
481, 0.000137, 0.000001
482, 0.000000, 0.000005
483, 0.000136, 0.000004
484, 0.000000, 0.000005
485, 0.000214, 0.000000
486, 0.000280, 0.000003
487, 0.000000, 0.000005
488, 0.000014, 0.000008
489, 0.000009, 0.000004
490, 0.000544, 0.000005
491, 0.000032, 0.000004
492, 0.000714, 0.000005
493, 0.000767, 0.000003
494, 0.001173, 0.000004
495, 0.000000, 0.000006
496, 0.000896, 0.000003
497, 0.000000, 0.000005
498, 0.001156, 0.000004
499, 0.000041, 0.000004
500, 0.000045, 0.000003
501, 0.000863, 0.000000
502, 0.000481, 0.000004
503, 0.000464, 0.000001
504, 0.000000, 0.000001
505, 0.001210, 0.000001
506, 0.000177, 0.000006
507, 0.000000, 0.000005
508, 0.000881, 0.000005
509, 0.000524, 0.000002
510, 0.001163, 0.000004
511, 0.000000, 0.000003
512, 0.001125, 0.000005
513, 0.000116, 0.000000
514, 0.000010, 0.000003
515, 0.000529, 0.000006
516, 0.000000, 0.000004
517, 0.001115, 0.000006
518, 0.000663, 0.000003
519, 0.000111, 0.000004
520, 0.000069, 0.000001
521, 0.000000, 0.000000
522, 0.000323, 0.000004
523, 0.000000, 0.000002
524, 0.000000, 0.000002
525, 0.000000, 0.000001
526, 0.000752, 0.000004
527, 0.000000, 0.000003
528, 0.000000, 0.000003
529, 0.000114, 0.000001
530, 0.000394, 0.000000
531, 0.000393, 0.000001
532, 0.000241, 0.000007
533, 0.000383, 0.000004
534, 0.000489, 0.000002
535, 0.000726, 0.000000
536, 0.000657, 0.000003
537, 0.000330, 0.000000
538, 0.000488, 0.000003
539, 0.000053, 0.000004
540, 0.000000, 0.000003
541, 0.000814, 0.000003
542, 0.000000, 0.000002
543, 0.000356, 0.000005
544, 0.001142, 0.000003
545, 0.000078, 0.000004
546, 0.000648, 0.000001
547, 0.000602, 0.000004
548, 0.000000, 0.000003
549, 0.000591, 0.000006
550, 0.000926, 0.000003
551, 0.000289, 0.000005
552, 0.000000, 0.000005
553, 0.000019, 0.000005
554, 0.000439, 0.000004
555, 0.000011, 0.000005
556, 0.000000, 0.000004
557, 0.000000, 0.000006
558, 0.000000, 0.000003
559, 0.000268, 0.000005
560, 0.000822, 0.000002
561, 0.000055, 0.000002
562, 0.000239, 0.000002
563, 0.000000, 0.000003
564, 0.001158, 0.000004
565, 0.001182, 0.000003
566, 0.000569, 0.000003
567, 0.000582, 0.000004
568, 0.000000, 0.000000
569, 0.000196, 0.000003
570, 0.000000, 0.000001
571, 0.001078, 0.000002
572, 0.000021, 0.000000
573, 0.000287, 0.000004
574, 0.000944, 0.000005
575, 0.000480, 0.000002
576, 0.000603, 0.000001
577, 0.000916, 0.000001
578, 0.000583, 0.000001
579, 0.000000, 0.000000
580, 0.000000, 0.000002
581, 0.000000, 0.000001
582, 0.000000, 0.000005
583, 0.000000, 0.000005
584, 0.000202, 0.000000
585, 0.000000, 0.000003
586, 0.000259, 0.000001
587, 0.001042, 0.000001
588, 0.000000, 0.000005
589, 0.000504, 0.000006
590, 0.000000, 0.000002
591, 0.000569, 0.000005
592, 0.000000, 0.000004
593, 0.000410, 0.000002
594, 0.000000, 0.000003
595, 0.001050, 0.000005
596, 0.000390, 0.000006
597, 0.000000, 0.000003
598, 0.000171, 0.000003
599, 0.000799, 0.000003
600, 0.000423, 0.000003
601, 0.000252, 0.000005
602, 0.000054, 0.000008
603, 0.000727, 0.000005
604, 0.000246, 0.000003
605, 0.000582, 0.000005
606, 0.000000, 0.000003
607, 0.000064, 0.000003
608, 0.000239, 0.000003
609, 0.000666, 0.000006
610, 0.000000, 0.000003
611, 0.000049, 0.000004
612, 0.000615, 0.000002
613, 0.000129, 0.000003
614, 0.001028, 0.000003
615, 0.000000, 0.000002
616, 0.000737, 0.000000
617, 0.000000, 0.000004
618, 0.000000, 0.000000
619, 0.000000, 0.000002
620, 0.000000, 0.000002
621, 0.000729, 0.000007
622, 0.000103, 0.000002
623, 0.000000, 0.000000
624, 0.000000, 0.000003
625, 0.001208, 0.000005
626, 0.000888, 0.000000
627, 0.000000, 0.000000
628, 0.000671, 0.000000
629, 0.000000, 0.000005
630, 0.000469, 0.000001
631, 0.000000, 0.000005
632, 0.000000, 0.000001
633, 0.000166, 0.000006
634, 0.000861, 0.000001
635, 0.000532, 0.000002
636, 0.000230, 0.000001
637, 0.000000, 0.000004
638, 0.000000, 0.000004
639, 0.000889, 0.000003
640, 0.000000, 0.000002
641, 0.000000, 0.000002
642, 0.000000, 0.000000
643, 0.000264, 0.000004
644, 0.000600, 0.000001
645, 0.000891, 0.000004
646, 0.000000, 0.000003
647, 0.000596, 0.000000
648, 0.000000, 0.000005
649, 0.000000, 0.000001
650, 0.000087, 0.000004
651, 0.000861, 0.000001
652, 0.000022, 0.000001
653, 0.000000, 0.000003
654, 0.000000, 0.000002
655, 0.000070, 0.000002
656, 0.000000, 0.000001
657, 0.000000, 0.000006
658, 0.000021, 0.000004
659, 0.000281, 0.000004
660, 0.000000, 0.000000
661, 0.000032, 0.000005
662, 0.000000, 0.000005
663, 0.001142, 0.000002
664, 0.000626, 0.000002
665, 0.000000, 0.000001
666, 0.001060, 0.000000
667, 0.000515, 0.000004
668, 0.001117, 0.000001
669, 0.000000, 0.000001
670, 0.000645, 0.000004
671, 0.001016, 0.000001
672, 0.000932, 0.000004
673, 0.001069, 0.000001
674, 0.000000, 0.000001
675, 0.000000, 0.000000
676, 0.000000, 0.000002
677, 0.000000, 0.000002
678, 0.000774, 0.000001
679, 0.000866, 0.000003
680, 0.000664, 0.000000
681, 0.000000, 0.000002
682, 0.000516, 0.000003
683, 0.000000, 0.000001
684, 0.000620, 0.000001
685, 0.000111, 0.000001
686, 0.000171, 0.000002
687, 0.000289, 0.000001
688, 0.000824, 0.000003
689, 0.001089, 0.000000
690, 0.000846, 0.000000
691, 0.000070, 0.000004
692, 0.000535, 0.000004
693, 0.000659, 0.000000
694, 0.000456, 0.000001
695, 0.000124, 0.000002
696, 0.001176, 0.000005
697, 0.000195, 0.000005
698, 0.000481, 0.000003
699, 0.000452, 0.000000
700, 0.000000, 0.000003
701, 0.000137, 0.000005
702, 0.000830, 0.000004
703, 0.000000, 0.000003
704, 0.000203, 0.000006
705, 0.000463, 0.000005
706, 0.000349, 0.000003
707, 0.000539, 0.000004
708, 0.000000, 0.000001
709, 0.000102, 0.000003
710, 0.001037, 0.000006
711, 0.000143, 0.000005
712, 0.001077, 0.000000
713, 0.001236, 0.000002
714, 0.001039, 0.000004
715, 0.000202, 0.000003
716, 0.000000, 0.000003
717, 0.001050, 0.000003
718, 0.000000, 0.000004
719, 0.000878, 0.000003
720, 0.000320, 0.000003
721, 0.000111, 0.000004
722, 0.000043, 0.000007
723, 0.000481, 0.000003
724, 0.000000, 0.000003
725, 0.000725, 0.000001
726, 0.000755, 0.000003
727, 0.000112, 0.000001
728, 0.001199, 0.000000
729, 0.000000, 0.000004
730, 0.000165, 0.000003
731, 0.000000, 0.000003
732, 0.000000, 0.000005
733, 0.000108, 0.000002
734, 0.000879, 0.000002
735, 0.000290, 0.000004
736, 0.000076, 0.000006
737, 0.000065, 0.000002
738, 0.000749, 0.000004
739, 0.000135, 0.000004
740, 0.000344, 0.000002
741, 0.000341, 0.000005
742, 0.000049, 0.000000
743, 0.001073, 0.000002
744, 0.000000, 0.000003
745, 0.000170, 0.000000
746, 0.000000, 0.000004
747, 0.000968, 0.000001
748, 0.000661, 0.000002
749, 0.000080, 0.000005
750, 0.000000, 0.000002
751, 0.000739, 0.000001
752, 0.000004, 0.000002
753, 0.000709, 0.000002
754, 0.000000, 0.000005
755, 0.000000, 0.000004
756, 0.000229, 0.000004
757, 0.000059, 0.000005
758, 0.000000, 0.000001
759, 0.000199, 0.000000
760, 0.000181, 0.000004
761, 0.000000, 0.000000
762, 0.000584, 0.000005
763, 0.000272, 0.000004
764, 0.000967, 0.000004
765, 0.000000, 0.000000
766, 0.000000, 0.000001
767, 0.000919, 0.000003
768, 0.001132, 0.000002
769, 0.000525, 0.000002
770, 0.000000, 0.000001
771, 0.000726, 0.000004
772, 0.000000, 0.000005
773, 0.000157, 0.000004
774, 0.000048, 0.000002
775, 0.000029, 0.000000
776, 0.000038, 0.000003
777, 0.000051, 0.000001
778, 0.000485, 0.000000
779, 0.000661, 0.000000
780, 0.000896, 0.000000
781, 0.000907, 0.000004
782, 0.000512, 0.000003
783, 0.001218, 0.000004
784, 0.000000, 0.000001
785, 0.000263, 0.000005
786, 0.000364, 0.000004
787, 0.000000, 0.000004
788, 0.000601, 0.000002
789, 0.000000, 0.000008
790, 0.000000, 0.000005
791, 0.000603, 0.000005
792, 0.000032, 0.000001
793, 0.000000, 0.000001
794, 0.000346, 0.000002
795, 0.000133, 0.000004
796, 0.000482, 0.000008
797, 0.000784, 0.000003
798, 0.000727, 0.000004
799, 0.000167, 0.000003
800, 0.000814, 0.000003
801, 0.000864, 0.000001
802, 0.001107, 0.000004
803, 0.000752, 0.000005
804, 0.000000, 0.000001
805, 0.000767, 0.000005
806, 0.000000, 0.000006
807, 0.000869, 0.000006
808, 0.000083, 0.000005
809, 0.000063, 0.000004
810, 0.001101, 0.000003
811, 0.000000, 0.000003
812, 0.000518, 0.000004
813, 0.001038, 0.000005
814, 0.001160, 0.000002
815, 0.000000, 0.000002
816, 0.000306, 0.000003
817, 0.000098, 0.000003
818, 0.000747, 0.000006
819, 0.000000, 0.000029
820, 0.000000, 0.000005
821, 0.000113, 0.000002
822, 0.001091, 0.000003
823, 0.000511, 0.000005
824, 0.000000, 0.000003
825, 0.000404, 0.000004
826, 0.000478, 0.000004
827, 0.000000, 0.000005
828, 0.000000, 0.000002
829, 0.000822, 0.000005
830, 0.000000, 0.000007
831, 0.000256, 0.000007
832, 0.000000, 0.000004
833, 0.000000, 0.000003
834, 0.000000, 0.000004
835, 0.000708, 0.000005
836, 0.001207, 0.000005
837, 0.000000, 0.000005
838, 0.000126, 0.000005
839, 0.000632, 0.000003
840, 0.000000, 0.000005
841, 0.000008, 0.000002
842, 0.000000, 0.000003
843, 0.000000, 0.000001
844, 0.000181, 0.000005
845, 0.000000, 0.000005
846, 0.000000, 0.000007
847, 0.000000, 0.000003
848, 0.000000, 0.000001
849, 0.001182, 0.000004
850, 0.000611, 0.000005
851, 0.000549, 0.000005
852, 0.000000, 0.000003
853, 0.000276, 0.000004
854, 0.000019, 0.000004
855, 0.000654, 0.000002
856, 0.000115, 0.000005
857, 0.000781, 0.000001
858, 0.000330, 0.000006
859, 0.000948, 0.000004
860, 0.000440, 0.000003
861, 0.000305, 0.000005
862, 0.000775, 0.000002
863, 0.000393, 0.000002
864, 0.000897, 0.000004
865, 0.000096, 0.000005
866, 0.000000, 0.000005
867, 0.000269, 0.000005
868, 0.000000, 0.000003
869, 0.000000, 0.000003
870, 0.000000, 0.000002
871, 0.000332, 0.000003
872, 0.000000, 0.000004
873, 0.000407, 0.000003
874, 0.000000, 0.000003
875, 0.000000, 0.000005
876, 0.000000, 0.000004
877, 0.000096, 0.000003
878, 0.000919, 0.000003
879, 0.000466, 0.000002
880, 0.000446, 0.000005
881, 0.000000, 0.000004
882, 0.000000, 0.000004
883, 0.000032, 0.000004
884, 0.000000, 0.000007
885, 0.000101, 0.000005
886, 0.000566, 0.000003
887, 0.000500, 0.000003
888, 0.000764, 0.000005
889, 0.000813, 0.000004
890, 0.000081, 0.000004
891, 0.000156, 0.000000
892, 0.000285, 0.000002
893, 0.000866, 0.000001
894, 0.000000, 0.000003
895, 0.000438, 0.000007
896, 0.000765, 0.000007
897, 0.000000, 0.000001
898, 0.000000, 0.000004
899, 0.000776, 0.000002
900, 0.000569, 0.000008
901, 0.000208, 0.000006
902, 0.000035, 0.000000
903, 0.000280, 0.000000
904, 0.000698, 0.000000
905, 0.000000, 0.000004
906, 0.000827, 0.000006
907, 0.000000, 0.000000
908, 0.000000, 0.000000
909, 0.000339, 0.000005
910, 0.000000, 0.000003
911, 0.000224, 0.000003
912, 0.000150, 0.000003
913, 0.000697, 0.000002
914, 0.000547, 0.000002
915, 0.000475, 0.000002
916, 0.000419, 0.000004
917, 0.000223, 0.000004
918, 0.000564, 0.000002
919, 0.000000, 0.000004
920, 0.001047, 0.000002
921, 0.000000, 0.000002
922, 0.000000, 0.000005
923, 0.000000, 0.000001
924, 0.000000, 0.000002
925, 0.000266, 0.000006
926, 0.000000, 0.000005
927, 0.000685, 0.000005
928, 0.000000, 0.000003
929, 0.000749, 0.000000
930, 0.000000, 0.000001
931, 0.000069, 0.000001
932, 0.001103, 0.000003
933, 0.000000, 0.000006
934, 0.000636, 0.000005
935, 0.000000, 0.000004
936, 0.000000, 0.000002
937, 0.000000, 0.000005
938, 0.000000, 0.000006
939, 0.000006, 0.000005
940, 0.000000, 0.000003
941, 0.000820, 0.000003
942, 0.000144, 0.000003
943, 0.000924, 0.000004
944, 0.000000, 0.000008
945, 0.000000, 0.000004
946, 0.000422, 0.000005
947, 0.001164, 0.000003
948, 0.000558, 0.000003
949, 0.000000, 0.000005
950, 0.000000, 0.000005
951, 0.000000, 0.000003
952, 0.000316, 0.000003
953, 0.000846, 0.000005
954, 0.000000, 0.000004
955, 0.000000, 0.000003
956, 0.000304, 0.000006
957, 0.000000, 0.000002
958, 0.000000, 0.000004
959, 0.000000, 0.000004
960, 0.000603, 0.000000
961, 0.000101, 0.000001
962, 0.000000, 0.000002
963, 0.000326, 0.000002
964, 0.000353, 0.000004
965, 0.000213, 0.000004
966, 0.001011, 0.000005
967, 0.000437, 0.000006
968, 0.000866, 0.000007
969, 0.000361, 0.000001
970, 0.000603, 0.000001
971, 0.000000, 0.000002
972, 0.001085, 0.000006
973, 0.001044, 0.000005
974, 0.001230, 0.000003
975, 0.000000, 0.000004
976, 0.000083, 0.000007
977, 0.000000, 0.000004
978, 0.000000, 0.000007
979, 0.000000, 0.000003
980, 0.001173, 0.000005
981, 0.000163, 0.000006
982, 0.000000, 0.000004
983, 0.000144, 0.000002
984, 0.000000, 0.000004
985, 0.000177, 0.000003
986, 0.000000, 0.000004
987, 0.000551, 0.000003
988, 0.000000, 0.000004
989, 0.000000, 0.000005
990, 0.000533, 0.000004
991, 0.000000, 0.000006
992, 0.000000, 0.000001
993, 0.000223, 0.000004
994, 0.000995, 0.000009
995, 0.000192, 0.000006
